id,created_at,text
1408515431070146564,2021-06-25 20:00:22+00:00,Reading #587 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 88.
1408470135619342338,2021-06-25 17:00:23+00:00,Reading #586 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 79.
1408417285941911557,2021-06-25 13:30:22+00:00,Reading #585 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 6.
1408258743331131394,2021-06-25 03:00:23+00:00,Reading #584 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 113.
1408153045083566087,2021-06-24 20:00:22+00:00,Reading #583 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 114.
1408107748760375298,2021-06-24 17:00:23+00:00,Reading #582 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -18.
1408054895941390341,2021-06-24 13:30:22+00:00,Reading #581 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 28.
1407896351145435136,2021-06-24 03:00:22+00:00,Reading #580 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 89.
1407790843235287043,2021-06-23 20:01:07+00:00,Reading #579 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -22.
1407745356276940800,2021-06-23 17:00:22+00:00,Reading #578 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -39.
1407692511443832832,2021-06-23 13:30:23+00:00,Reading #577 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -68.
1407533963414065152,2021-06-23 03:00:22+00:00,Reading #576 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -54.
1407428273156595716,2021-06-22 20:00:23+00:00,Reading #575 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -13.
1407382974006452225,2021-06-22 17:00:23+00:00,Reading #574 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -38.
1407330129647386633,2021-06-22 13:30:24+00:00,Reading #573 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 13.
1407171578673106946,2021-06-22 03:00:22+00:00,Reading #572 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 78.
1407065883361611778,2021-06-21 20:00:23+00:00,Reading #571 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -39.
1407020586354851841,2021-06-21 17:00:23+00:00,Reading #570 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -91.
1406967732654989313,2021-06-21 13:30:22+00:00,Reading #569 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -108.
1406809196255924227,2021-06-21 03:00:24+00:00,Reading #568 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 24.
1406703493004529676,2021-06-20 20:00:22+00:00,Reading #567 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 89.
1406658194466803721,2021-06-20 17:00:22+00:00,Reading #566 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 95.
1406605348572704769,2021-06-20 13:30:23+00:00,Reading #565 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 67.
1406446798391160838,2021-06-20 03:00:21+00:00,Reading #564 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -9.
1406341109085835272,2021-06-19 20:00:23+00:00,Reading #563 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 16.
1406295805187833858,2021-06-19 17:00:22+00:00,Reading #562 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 27.
1406242956428840960,2021-06-19 13:30:22+00:00,Reading #561 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 31.
1406084461591158794,2021-06-19 03:00:34+00:00,Reading #560 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -35.
1405978715213996034,2021-06-18 20:00:22+00:00,Reading #559 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -124.
1405933418819604484,2021-06-18 17:00:22+00:00,Reading #558 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -130.
1405880570543067144,2021-06-18 13:30:22+00:00,Reading #557 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -119.
1405722023255490560,2021-06-18 03:00:22+00:00,Reading #556 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -173.
1405616332389830661,2021-06-17 20:00:23+00:00,Reading #555 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -101.
1405571030312235012,2021-06-17 17:00:22+00:00,Reading #554 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -100.
1405518182698393601,2021-06-17 13:30:22+00:00,Reading #553 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 40.
1405359638447636490,2021-06-17 03:00:22+00:00,Reading #552 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -65.
1405253943152807938,2021-06-16 20:00:23+00:00,Reading #551 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 74.
1405208646435409925,2021-06-16 17:00:23+00:00,Reading #550 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 74.
1405155796061769732,2021-06-16 13:30:22+00:00,Reading #549 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -69.
1404997252284813313,2021-06-16 03:00:23+00:00,Reading #548 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -87.
1404891557514432512,2021-06-15 20:00:23+00:00,Reading #547 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -86.
1404846257777090567,2021-06-15 17:00:23+00:00,Reading #546 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -110.
1404793413271183368,2021-06-15 13:30:24+00:00,Reading #545 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -78.
1404634907209519105,2021-06-15 03:00:33+00:00,Reading #544 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -30.
1404529169535545344,2021-06-14 20:00:23+00:00,Reading #543 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -54.
1404483868527415299,2021-06-14 17:00:22+00:00,Reading #542 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -35.
1404431020355690497,2021-06-14 13:30:22+00:00,Reading #541 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -34.
1404272472355225605,2021-06-14 03:00:22+00:00,Reading #540 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 25.
1404166777672720390,2021-06-13 20:00:22+00:00,Reading #539 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 19.
1404121485023797255,2021-06-13 17:00:24+00:00,Reading #538 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -1.
1404068631743500289,2021-06-13 13:30:22+00:00,Reading #537 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 9.
1403910085647155206,2021-06-13 03:00:22+00:00,Reading #536 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 11.
1403804391157780480,2021-06-12 20:00:22+00:00,Reading #535 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 5.
1403759093836357632,2021-06-12 17:00:23+00:00,Reading #534 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 12.
1403706246419599364,2021-06-12 13:30:23+00:00,Reading #533 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -38.
1403547700021313542,2021-06-12 03:00:22+00:00,Reading #532 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -4.
1403442004642746374,2021-06-11 20:00:23+00:00,Reading #531 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -47.
1403396877312213000,2021-06-11 17:01:04+00:00,Reading #530 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -32.
1403343856058384392,2021-06-11 13:30:22+00:00,Reading #529 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -44.
1403185310935228416,2021-06-11 03:00:22+00:00,Reading #528 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -5.
1403079620979838977,2021-06-10 20:00:24+00:00,Reading #527 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 5.
1403034313793445892,2021-06-10 17:00:22+00:00,Reading #526 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -45.
1402981521225662464,2021-06-10 13:30:35+00:00,Reading #525 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -113.
1402822917637951489,2021-06-10 03:00:21+00:00,Reading #524 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -54.
1402717223060492290,2021-06-09 20:00:21+00:00,Reading #523 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 23.
1402671927861329924,2021-06-09 17:00:22+00:00,Reading #522 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -45.
1402619079626792963,2021-06-09 13:30:22+00:00,Reading #521 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -31.
1402460538043613188,2021-06-09 03:00:23+00:00,Reading #520 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 121.
1402354842618761218,2021-06-08 20:00:23+00:00,Reading #519 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 39.
1402309541908340754,2021-06-08 17:00:23+00:00,Reading #518 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -95.
1402256703563894791,2021-06-08 13:30:25+00:00,Reading #517 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -62.
1402098148965863426,2021-06-08 03:00:23+00:00,Reading #516 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 43.
1401992453972971524,2021-06-07 20:00:23+00:00,Reading #515 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 1.
1401947152822177796,2021-06-07 17:00:22+00:00,Reading #514 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 29.
1401894306865156104,2021-06-07 13:30:23+00:00,Reading #513 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 0.
1401735758520754179,2021-06-07 03:00:22+00:00,Reading #512 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 7.
1401630063838236675,2021-06-06 20:00:22+00:00,Reading #511 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 39.
1401584768333094915,2021-06-06 17:00:23+00:00,Reading #510 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 11.
1401531919444189186,2021-06-06 13:30:23+00:00,Reading #509 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -12.
1401373368767680512,2021-06-06 03:00:22+00:00,Reading #508 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -24.
1401267677021212679,2021-06-05 20:00:23+00:00,Reading #507 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -3.
1401222378865238021,2021-06-05 17:00:23+00:00,Reading #506 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -34.
1401169529250750466,2021-06-05 13:30:22+00:00,Reading #505 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -9.
1401010982885990400,2021-06-05 03:00:22+00:00,Reading #504 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 19.
1400905340905005057,2021-06-04 20:00:35+00:00,Reading #503 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 0.
1400859990466994180,2021-06-04 17:00:23+00:00,Reading #502 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 8.
1400807146233733123,2021-06-04 13:30:24+00:00,Reading #501 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -32.
1400648602544922627,2021-06-04 03:00:24+00:00,Reading #500 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -58.
1400542900556079105,2021-06-03 20:00:22+00:00,Reading #499 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 7.
1400497603171827712,2021-06-03 17:00:23+00:00,Reading #498 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 5.
1400444750491176968,2021-06-03 13:30:22+00:00,Reading #497 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -30.
1400286427091554310,2021-06-03 03:01:14+00:00,Reading #496 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -11.
1400180512585617408,2021-06-02 20:00:22+00:00,Reading #495 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 23.
1400135211724292102,2021-06-02 17:00:22+00:00,Reading #494 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 8.
1400082364043300870,2021-06-02 13:30:22+00:00,Reading #493 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -7.
1399923821117857793,2021-06-02 03:00:22+00:00,Reading #492 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -21.
1399455739517755396,2021-05-31 20:00:23+00:00,Reading #491 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -42.
1399410443630882829,2021-05-31 17:00:24+00:00,Reading #490 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -42.
1399357588748242947,2021-05-31 13:30:22+00:00,Reading #489 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 30.
1399199046644998149,2021-05-31 03:00:23+00:00,Reading #488 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 157.
1399093355422916610,2021-05-30 20:00:24+00:00,Reading #487 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 146.
1399048053902954503,2021-05-30 17:00:23+00:00,Reading #486 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 196.
1398995201088180227,2021-05-30 13:30:22+00:00,Reading #485 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 134.
1398836656648736769,2021-05-30 03:00:22+00:00,Reading #484 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 144.
1398730963643994117,2021-05-29 20:00:23+00:00,Reading #483 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 103.
1398685663906742272,2021-05-29 17:00:23+00:00,Reading #482 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 29.
1398632815261011968,2021-05-29 13:30:23+00:00,Reading #481 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -5.
1398474269760294912,2021-05-29 03:00:22+00:00,Reading #480 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 27.
1398368571420516352,2021-05-28 20:00:22+00:00,Reading #479 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 19.
1398323272165515266,2021-05-28 17:00:22+00:00,Reading #478 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 15.
1398270427923877895,2021-05-28 13:30:23+00:00,Reading #477 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 70.
1398111883912175616,2021-05-28 03:00:23+00:00,Reading #476 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 89.
1398006335803998214,2021-05-27 20:00:58+00:00,Reading #475 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 12.
1397960903396577284,2021-05-27 17:00:26+00:00,Reading #474 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 19.
1397909514578432003,2021-05-27 13:36:14+00:00,Reading #473 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 29.
1397749498756091904,2021-05-27 03:00:24+00:00,Reading #472 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 50.
1397643802203021320,2021-05-26 20:00:24+00:00,Reading #471 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 52.
1397598504617398275,2021-05-26 17:00:24+00:00,Reading #470 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -5.
1397545651584524294,2021-05-26 13:30:23+00:00,Reading #469 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -6.
1397387110752079872,2021-05-26 03:00:24+00:00,Reading #468 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -127.
1397281414261915656,2021-05-25 20:00:24+00:00,Reading #467 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -142.
1397236124750426112,2021-05-25 17:00:26+00:00,Reading #466 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -83.
1397183271700766730,2021-05-25 13:30:25+00:00,Reading #465 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 24.
1397024725663199232,2021-05-25 03:00:24+00:00,Reading #464 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 90.
1396919038643671040,2021-05-24 20:00:26+00:00,Reading #463 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 13.
1396873738570842114,2021-05-24 17:00:26+00:00,Reading #462 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -51.
1396820881574350859,2021-05-24 13:30:24+00:00,Reading #461 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -85.
1396662335834628096,2021-05-24 03:00:24+00:00,Reading #460 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -64.
1396556644532822020,2021-05-23 20:00:25+00:00,Reading #459 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -21.
1396511346414563328,2021-05-23 17:00:25+00:00,Reading #458 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -6.
1396458495243964416,2021-05-23 13:30:24+00:00,Reading #457 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 58.
1396299946459078660,2021-05-23 03:00:23+00:00,Reading #456 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 76.
1396194255794839555,2021-05-22 20:00:25+00:00,Reading #455 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 31.
1396148953578618883,2021-05-22 17:00:24+00:00,Reading #454 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 35.
1396096109668454405,2021-05-22 13:30:25+00:00,Reading #453 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -22.
1395937558765375489,2021-05-22 03:00:23+00:00,Reading #452 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -17.
1395831862392729600,2021-05-21 20:00:23+00:00,Reading #451 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 11.
1395786565893382150,2021-05-21 17:00:24+00:00,Reading #450 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 6.
1395733716127911937,2021-05-21 13:30:24+00:00,Reading #449 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -87.
1395575172569178114,2021-05-21 03:00:24+00:00,Reading #448 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -88.
1395469480537509892,2021-05-20 20:00:25+00:00,Reading #447 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -81.
1395424177503485958,2021-05-20 17:00:24+00:00,Reading #446 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -102.
1395371338190233601,2021-05-20 13:30:26+00:00,Reading #445 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -108.
1395212787396325381,2021-05-20 03:00:24+00:00,Reading #444 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -78.
1395107091237507078,2021-05-19 20:00:25+00:00,Reading #443 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -22.
1395061790581604354,2021-05-19 17:00:24+00:00,Reading #442 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -56.
1395008945136279557,2021-05-19 13:30:25+00:00,Reading #441 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -87.
1394850395462291460,2021-05-19 03:00:24+00:00,Reading #440 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -75.
1394744701471895553,2021-05-18 20:00:24+00:00,Reading #439 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -55.
1394699398060335112,2021-05-18 17:00:23+00:00,Reading #438 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -31.
1394646550131924993,2021-05-18 13:30:23+00:00,Reading #437 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -30.
1394488004157267970,2021-05-18 03:00:23+00:00,Reading #436 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -17.
1394382312528306179,2021-05-17 20:00:24+00:00,Reading #435 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 10.
1394337015387262976,2021-05-17 17:00:24+00:00,Reading #434 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -84.
1394284164292173832,2021-05-17 13:30:23+00:00,Reading #433 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -188.
1394125620557275139,2021-05-17 03:00:24+00:00,Reading #432 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -119.
1394019926256590848,2021-05-16 20:00:24+00:00,Reading #431 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 20.
1393974627773423619,2021-05-16 17:00:24+00:00,Reading #430 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 36.
1393921778221789188,2021-05-16 13:30:24+00:00,Reading #429 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 71.
1393763236231712768,2021-05-16 03:00:25+00:00,Reading #428 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 51.
1393657540005728257,2021-05-15 20:00:25+00:00,Reading #427 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 33.
1393612237777027073,2021-05-15 17:00:24+00:00,Reading #426 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 19.
1393559390872080388,2021-05-15 13:30:24+00:00,Reading #425 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -37.
1393400846713507843,2021-05-15 03:00:24+00:00,Reading #424 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -15.
1393295150131159043,2021-05-14 20:00:24+00:00,Reading #423 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -14.
1393249850829983747,2021-05-14 17:00:24+00:00,Reading #422 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -22.
1393197002301841411,2021-05-14 13:30:24+00:00,Reading #421 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -27.
1393038457103134723,2021-05-14 03:00:24+00:00,Reading #420 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -28.
1392932762978508807,2021-05-13 20:00:24+00:00,Reading #419 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -87.
1392887489476632577,2021-05-13 17:00:30+00:00,Reading #418 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -84.
1392834614302056452,2021-05-13 13:30:24+00:00,Reading #417 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -112.
1392676068868435969,2021-05-13 03:00:24+00:00,Reading #416 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -107.
1392570374370570248,2021-05-12 20:00:24+00:00,Reading #415 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -38.
1392472830172880901,2021-05-12 13:32:48+00:00,Reading #414 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -122.
1392313677714444305,2021-05-12 03:00:23+00:00,Reading #413 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -17.
1392207983246028802,2021-05-11 20:00:23+00:00,Reading #412 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -48.
1392162686079848450,2021-05-11 17:00:24+00:00,Reading #411 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -130.
1392109845290045450,2021-05-11 13:30:25+00:00,Reading #410 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -158.
1391951465376268292,2021-05-11 03:01:05+00:00,Reading #409 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -144.
1391870690584932358,2021-05-10 21:40:06+00:00,Reading #408 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -166.
1391800299279593473,2021-05-10 17:00:24+00:00,Reading #407 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -116.
1391747453020409856,2021-05-10 13:30:24+00:00,Reading #406 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 14.
1391588904206274563,2021-05-10 03:00:23+00:00,Reading #405 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 13.
1391522195260776461,2021-05-09 22:35:19+00:00,Reading #404 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -29.
1391410440958267398,2021-05-09 15:11:14+00:00,Reading #403 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -73.
1391402709610270721,2021-05-09 14:40:31+00:00,Reading #402 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -75.
1391335600293392389,2021-05-09 10:13:51+00:00,Reading #401 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -41.
1391229802821165067,2021-05-09 03:13:27+00:00,Reading #400 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -7.
1391124105148108800,2021-05-08 20:13:27+00:00,Reading #399 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 32.
1391079011028279303,2021-05-08 17:14:15+00:00,Reading #398 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 35.
1390973214860484609,2021-05-08 10:13:52+00:00,Reading #397 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -2.
1390867418831114244,2021-05-08 03:13:28+00:00,Reading #396 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -35.
1390761720826716161,2021-05-07 20:13:28+00:00,Reading #395 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -50.
1390716632495009792,2021-05-07 17:14:18+00:00,Reading #394 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -12.
1390610838822793221,2021-05-07 10:13:54+00:00,Reading #393 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -23.
1390505045679124481,2021-05-07 03:13:31+00:00,Reading #392 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 9.
1390399353509105664,2021-05-06 20:13:32+00:00,Reading #391 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -56.
1390354249587036164,2021-05-06 17:14:19+00:00,Reading #390 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -45.
1390248453423370240,2021-05-06 10:13:55+00:00,Reading #389 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -59.
1390142641606742018,2021-05-06 03:13:28+00:00,Reading #388 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 11.
1390036944671891456,2021-05-05 20:13:27+00:00,Reading #387 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -12.
1389991841693638662,2021-05-05 17:14:14+00:00,Reading #386 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -42.
1389886044384944128,2021-05-05 10:13:50+00:00,Reading #385 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -58.
1389780249798483968,2021-05-05 03:13:27+00:00,Reading #384 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -79.
1389674556772818944,2021-05-04 20:13:27+00:00,Reading #383 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -39.
1389575333679075328,2021-05-04 13:39:11+00:00,Reading #382 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -42.
1389469538228523010,2021-05-04 06:38:47+00:00,Reading #381 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -16.
1389363839871893511,2021-05-03 23:38:47+00:00,Reading #380 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of -2.
1388435577301831683,2021-05-01 10:10:12+00:00,Reading #379 =&gt; Twitter's sentiment of the stock market is bearish with a reading of -8.
1388329772321738752,2021-05-01 03:09:46+00:00,Reading #378 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 14.
1388223972672786432,2021-04-30 20:09:21+00:00,Reading #377 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 25.
1388118164886757376,2021-04-30 13:08:55+00:00,Reading #376 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 15.
1388012201772978178,2021-04-30 06:07:51+00:00,Reading #375 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 25.
1387906398764285952,2021-04-29 23:07:26+00:00,Reading #374 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 9.
1387800593079705600,2021-04-29 16:07:00+00:00,Reading #373 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 56.
1387694789504679938,2021-04-29 09:06:34+00:00,Reading #372 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 309. This is the highest reading to date.
1387588229289975811,2021-04-29 02:03:08+00:00,Reading #371 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 171.
1387482425559855105,2021-04-28 19:02:43+00:00,Reading #370 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 24.
1387376624027545605,2021-04-28 12:02:18+00:00,Reading #369 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 95.
1387270820934955009,2021-04-28 05:01:52+00:00,Reading #368 =&gt; Twitter's sentiment of the stock market is bullish with a reading of 52.
1387165017808773127,2021-04-27 22:01:27+00:00,Reading #367 =&gt; Twitter's sentiment of the stock market is nuetral with a reading of 1.
